start_timestamp,open,high,low,close,volume,trades_count,end_timestamp
2025-10-03 19:07:00,122455.0,122517.0,122455.0,122512.0,4.18723,202,2025-10-03 19:07:59.999
2025-10-03 19:08:00,122513.0,122513.0,122476.0,122496.0,5.66774,182,2025-10-03 19:08:59.999
2025-10-03 19:09:00,122496.0,122591.0,122495.0,122557.0,5.2544,359,2025-10-03 19:09:59.999
2025-10-03 19:10:00,122556.0,122619.0,122554.0,122619.0,7.96836,198,2025-10-03 19:10:59.999
2025-10-03 19:11:00,122619.0,122635.0,122549.0,122635.0,9.88466,395,2025-10-03 19:11:59.999
2025-10-03 19:12:00,122634.0,122648.0,122534.0,122535.0,6.37925,288,2025-10-03 19:12:59.999
2025-10-03 19:13:00,122534.0,122535.0,122498.0,122509.0,8.70535,164,2025-10-03 19:13:59.999
2025-10-03 19:14:00,122510.0,122521.0,122495.0,122506.0,93.26843,276,2025-10-03 19:14:59.999
2025-10-03 19:15:00,122508.0,122628.0,122508.0,122627.0,8.32225,317,2025-10-03 19:15:59.999
2025-10-03 19:16:00,122628.0,122764.0,122601.0,122601.0,17.69844,587,2025-10-03 19:16:59.999
2025-10-03 19:17:00,122601.0,122746.0,122601.0,122727.0,39.75031,415,2025-10-03 19:17:59.999
2025-10-03 19:18:00,122725.0,122768.0,122714.0,122764.0,13.01987,292,2025-10-03 19:18:59.999
2025-10-03 19:19:00,122765.0,122765.0,122720.0,122725.0,12.15805,285,2025-10-03 19:19:59.999
2025-10-03 19:20:00,122725.0,122750.0,122681.0,122682.0,24.49649,351,2025-10-03 19:20:59.999
2025-10-03 19:21:00,122682.0,122714.0,122670.0,122685.0,18.59871,341,2025-10-03 19:21:59.999
2025-10-03 19:22:00,122685.0,122727.0,122664.0,122701.0,9.50163,276,2025-10-03 19:22:59.999
2025-10-03 19:23:00,122700.0,122700.0,122628.0,122629.0,8.31511,255,2025-10-03 19:23:59.999
2025-10-03 19:24:00,122630.0,122633.0,122599.0,122630.0,3.34364,216,2025-10-03 19:24:59.999
2025-10-03 19:25:00,122630.0,122698.0,122629.0,122683.0,8.35663,289,2025-10-03 19:25:59.999
2025-10-03 19:26:00,122683.0,122744.0,122682.0,122734.0,7.05399,194,2025-10-03 19:26:59.999
2025-10-03 19:27:00,122735.0,122757.0,122734.0,122754.0,9.54337,183,2025-10-03 19:27:59.999
2025-10-03 19:28:00,122754.0,122856.0,122754.0,122829.0,53.06558,541,2025-10-03 19:28:59.999
2025-10-03 19:29:00,122829.0,122885.0,122829.0,122839.0,52.51737,431,2025-10-03 19:29:59.999
2025-10-03 19:30:00,122839.0,122923.0,122839.0,122902.0,20.92211,310,2025-10-03 19:30:59.999
2025-10-03 19:31:00,122903.0,122984.0,122902.0,122973.0,25.36097,454,2025-10-03 19:31:59.999
2025-10-03 19:32:00,122972.0,123021.0,122893.0,122909.0,36.36696,706,2025-10-03 19:32:59.999
2025-10-03 19:33:00,122909.0,122947.0,122908.0,122937.0,17.36333,249,2025-10-03 19:33:59.999
2025-10-03 19:34:00,122937.0,122972.0,122927.0,122933.0,11.26075,274,2025-10-03 19:34:59.999
2025-10-03 19:35:00,122932.0,122945.0,122905.0,122914.0,3.78378,226,2025-10-03 19:35:59.999
2025-10-03 19:36:00,122915.0,122981.0,122914.0,122981.0,9.87966,274,2025-10-03 19:36:59.999
2025-10-03 19:37:00,122981.0,122981.0,122919.0,122928.0,6.86054,252,2025-10-03 19:37:59.999
2025-10-03 19:38:00,122929.0,122929.0,122785.0,122810.0,41.61087,679,2025-10-03 19:38:59.999
2025-10-03 19:39:00,122811.0,122811.0,122707.0,122707.0,24.48074,509,2025-10-03 19:39:59.999
2025-10-03 19:40:00,122707.0,122746.0,122707.0,122745.0,23.39656,247,2025-10-03 19:40:59.999
2025-10-03 19:41:00,122745.0,122887.0,122745.0,122878.0,19.76047,467,2025-10-03 19:41:59.999
2025-10-03 19:42:00,122878.0,122889.0,122778.0,122830.0,19.88924,379,2025-10-03 19:42:59.999
2025-10-03 19:43:00,122830.0,122832.0,122797.0,122814.0,16.98735,210,2025-10-03 19:43:59.999
2025-10-03 19:44:00,122814.0,122815.0,122785.0,122798.0,1.29874,135,2025-10-03 19:44:59.999
2025-10-03 19:45:00,122800.0,122837.0,122780.0,122780.0,3.24432,224,2025-10-03 19:45:59.999
2025-10-03 19:46:00,122780.0,122780.0,122613.0,122643.0,32.16006,652,2025-10-03 19:46:59.999
2025-10-03 19:47:00,122642.0,122709.0,122620.0,122687.0,21.95364,392,2025-10-03 19:47:59.999
2025-10-03 19:48:00,122690.0,122742.0,122690.0,122712.0,12.2205,234,2025-10-03 19:48:59.999
2025-10-03 19:49:00,122712.0,122716.0,122690.0,122716.0,5.63745,147,2025-10-03 19:49:59.999
2025-10-03 19:50:00,122716.0,122716.0,122635.0,122704.0,6.70741,230,2025-10-03 19:50:59.999
2025-10-03 19:51:00,122703.0,122720.0,122681.0,122703.0,21.64456,265,2025-10-03 19:51:59.999
2025-10-03 19:52:00,122705.0,122755.0,122693.0,122727.0,16.30394,313,2025-10-03 19:52:59.999
2025-10-03 19:53:00,122726.0,122792.0,122726.0,122738.0,12.11616,307,2025-10-03 19:53:59.999
2025-10-03 19:54:00,122739.0,122766.0,122737.0,122737.0,6.21581,164,2025-10-03 19:54:59.999
2025-10-03 19:55:00,122736.0,122739.0,122708.0,122722.0,19.43849,286,2025-10-03 19:55:59.999
2025-10-03 19:56:00,122723.0,122739.0,122676.0,122676.0,10.36366,229,2025-10-03 19:56:59.999
2025-10-03 19:57:00,122677.0,122721.0,122628.0,122628.0,16.96954,387,2025-10-03 19:57:59.999
2025-10-03 19:58:00,122633.0,122738.0,122633.0,122691.0,8.38883,241,2025-10-03 19:58:59.999
2025-10-03 19:59:00,122692.0,122711.0,122633.0,122694.0,8.46979,349,2025-10-03 19:59:59.999
2025-10-03 20:00:00,122695.0,122732.0,122590.0,122619.0,8.37646,353,2025-10-03 20:00:59.999
2025-10-03 20:01:00,122618.0,122618.0,122416.0,122416.0,27.64427,551,2025-10-03 20:01:59.999
2025-10-03 20:02:00,122416.0,122417.0,122310.0,122369.0,83.38613,764,2025-10-03 20:02:59.999
2025-10-03 20:03:00,122369.0,122414.0,122351.0,122377.0,75.10465,375,2025-10-03 20:03:59.999
2025-10-03 20:04:00,122378.0,122455.0,122378.0,122395.0,4.18151,307,2025-10-03 20:04:59.999
2025-10-03 20:05:00,122395.0,122395.0,122260.0,122345.0,23.34953,518,2025-10-03 20:05:59.999
2025-10-03 20:06:00,122344.0,122419.0,122344.0,122415.0,8.29287,275,2025-10-03 20:06:59.999
2025-10-03 20:07:00,122416.0,122520.0,122415.0,122490.0,8.05536,302,2025-10-03 20:07:59.999
2025-10-03 20:08:00,122490.0,122490.0,122297.0,122297.0,16.35138,347,2025-10-03 20:08:59.999
2025-10-03 20:09:00,122297.0,122307.0,122201.0,122201.0,20.80328,322,2025-10-03 20:09:59.999
2025-10-03 20:10:00,122201.0,122202.0,122101.0,122101.0,44.07829,396,2025-10-03 20:10:59.999
2025-10-03 20:11:00,122101.0,122174.0,122070.0,122149.0,29.66075,435,2025-10-03 20:11:59.999
2025-10-03 20:12:00,122149.0,122157.0,122140.0,122140.0,6.55488,127,2025-10-03 20:12:59.999
2025-10-03 20:13:00,122141.0,122144.0,122063.0,122082.0,36.52239,350,2025-10-03 20:13:59.999
2025-10-03 20:14:00,122081.0,122144.0,122081.0,122139.0,5.69786,181,2025-10-03 20:14:59.999
2025-10-03 20:15:00,122140.0,122174.0,122138.0,122174.0,16.70476,211,2025-10-03 20:15:59.999
2025-10-03 20:16:00,122174.0,122309.0,122148.0,122309.0,80.44339,508,2025-10-03 20:16:59.999
2025-10-03 20:17:00,122309.0,122333.0,122259.0,122259.0,64.01825,389,2025-10-03 20:17:59.999
2025-10-03 20:18:00,122260.0,122260.0,122219.0,122223.0,4.5066,127,2025-10-03 20:18:59.999
2025-10-03 20:19:00,122223.0,122248.0,122218.0,122245.0,25.91969,187,2025-10-03 20:19:59.999
2025-10-03 20:20:00,122244.0,122330.0,122211.0,122287.0,15.59819,283,2025-10-03 20:20:59.999
2025-10-03 20:21:00,122287.0,122288.0,122238.0,122243.0,24.73381,193,2025-10-03 20:21:59.999
2025-10-03 20:22:00,122243.0,122245.0,122227.0,122230.0,18.36238,142,2025-10-03 20:22:59.999
2025-10-03 20:23:00,122230.0,122256.0,122229.0,122240.0,2.61211,134,2025-10-03 20:23:59.999
2025-10-03 20:24:00,122240.0,122240.0,122227.0,122239.0,2.22055,93,2025-10-03 20:24:59.999
2025-10-03 20:25:00,122236.0,122237.0,122227.0,122236.0,3.86303,83,2025-10-03 20:25:59.999
2025-10-03 20:26:00,122237.0,122237.0,122205.0,122206.0,7.20988,130,2025-10-03 20:26:59.999
2025-10-03 20:27:00,122205.0,122206.0,122131.0,122131.0,24.78567,266,2025-10-03 20:27:59.999
2025-10-03 20:28:00,122132.0,122165.0,122132.0,122155.0,1.69577,129,2025-10-03 20:28:59.999
2025-10-03 20:29:00,122155.0,122190.0,122155.0,122190.0,2.50473,137,2025-10-03 20:29:59.999
2025-10-03 20:30:00,122190.0,122299.0,122190.0,122298.0,3.17163,256,2025-10-03 20:30:59.999
2025-10-03 20:31:00,122299.0,122370.0,122294.0,122354.0,24.99609,301,2025-10-03 20:31:59.999
2025-10-03 20:32:00,122354.0,122393.0,122345.0,122345.0,11.44054,222,2025-10-03 20:32:59.999
2025-10-03 20:33:00,122346.0,122376.0,122311.0,122311.0,15.11294,250,2025-10-03 20:33:59.999
2025-10-03 20:34:00,122312.0,122347.0,122310.0,122325.0,13.63495,228,2025-10-03 20:34:59.999
2025-10-03 20:35:00,122325.0,122380.0,122319.0,122375.0,23.24568,251,2025-10-03 20:35:59.999
2025-10-03 20:36:00,122375.0,122404.0,122374.0,122401.0,20.60222,239,2025-10-03 20:36:59.999
2025-10-03 20:37:00,122402.0,122418.0,122401.0,122418.0,6.29209,103,2025-10-03 20:37:59.999
2025-10-03 20:38:00,122418.0,122475.0,122418.0,122473.0,10.40202,181,2025-10-03 20:38:59.999
2025-10-03 20:39:00,122472.0,122492.0,122472.0,122475.0,35.93812,229,2025-10-03 20:39:59.999
2025-10-03 20:40:00,122475.0,122495.0,122421.0,122495.0,5.80756,223,2025-10-03 20:40:59.999
2025-10-03 20:41:00,122495.0,122580.0,122495.0,122580.0,117.57939,298,2025-10-03 20:41:59.999
2025-10-03 20:42:00,122580.0,122664.0,122579.0,122647.0,26.73466,395,2025-10-03 20:42:59.999
2025-10-03 20:43:00,122647.0,122665.0,122632.0,122664.0,16.8952,193,2025-10-03 20:43:59.999
2025-10-03 20:44:00,122665.0,122738.0,122664.0,122738.0,16.45148,259,2025-10-03 20:44:59.999
2025-10-03 20:45:00,122738.0,122785.0,122721.0,122765.0,49.20101,419,2025-10-03 20:45:59.999
2025-10-03 20:46:00,122770.0,122770.0,122645.0,122645.0,7.25828,342,2025-10-03 20:46:59.999
2025-10-03 20:47:00,122646.0,122650.0,122627.0,122627.0,5.93634,125,2025-10-03 20:47:59.999
2025-10-03 20:48:00,122627.0,122628.0,122563.0,122598.0,50.4649,325,2025-10-03 20:48:59.999
2025-10-03 20:49:00,122597.0,122666.0,122597.0,122665.0,39.45438,313,2025-10-03 20:49:59.999
2025-10-03 20:50:00,122665.0,122675.0,122614.0,122630.0,4.92722,176,2025-10-03 20:50:59.999
2025-10-03 20:51:00,122630.0,122631.0,122602.0,122602.0,2.472,118,2025-10-03 20:51:59.999
2025-10-03 20:52:00,122602.0,122602.0,122567.0,122601.0,12.11732,218,2025-10-03 20:52:59.999
2025-10-03 20:53:00,122602.0,122602.0,122584.0,122600.0,6.09165,128,2025-10-03 20:53:59.999
2025-10-03 20:54:00,122600.0,122612.0,122600.0,122600.0,17.45339,158,2025-10-03 20:54:59.999
2025-10-03 20:55:00,122600.0,122607.0,122595.0,122606.0,16.49737,163,2025-10-03 20:55:59.999
2025-10-03 20:56:00,122606.0,122606.0,122599.0,122600.0,13.6273,95,2025-10-03 20:56:59.999
2025-10-03 20:57:00,122600.0,122615.0,122541.0,122542.0,2.28108,190,2025-10-03 20:57:59.999
2025-10-03 20:58:00,122542.0,122556.0,122541.0,122556.0,4.4204,106,2025-10-03 20:58:59.999
2025-10-03 20:59:00,122556.0,122560.0,122491.0,122492.0,2.85695,230,2025-10-03 20:59:59.999
2025-10-03 21:00:00,122500.0,122507.0,122441.0,122442.0,6.96525,205,2025-10-03 21:00:59.999
2025-10-03 21:01:00,122442.0,122469.0,122436.0,122469.0,3.35107,143,2025-10-03 21:01:59.999
2025-10-03 21:02:00,122469.0,122475.0,122429.0,122473.0,7.48407,176,2025-10-03 21:02:59.999
2025-10-03 21:03:00,122472.0,122472.0,122441.0,122447.0,3.76893,105,2025-10-03 21:03:59.999
2025-10-03 21:04:00,122447.0,122492.0,122447.0,122480.0,4.60826,114,2025-10-03 21:04:59.999
2025-10-03 21:05:00,122481.0,122481.0,122445.0,122455.0,13.00603,130,2025-10-03 21:05:59.999
2025-10-03 21:06:00,122454.0,122455.0,122450.0,122455.0,1.77528,56,2025-10-03 21:06:59.999
2025-10-03 21:07:00,122454.0,122471.0,122454.0,122471.0,4.20952,86,2025-10-03 21:07:59.999
2025-10-03 21:08:00,122470.0,122471.0,122447.0,122459.0,2.722,120,2025-10-03 21:08:59.999
2025-10-03 21:09:00,122458.0,122459.0,122427.0,122428.0,3.46103,106,2025-10-03 21:09:59.999
2025-10-03 21:10:00,122427.0,122436.0,122427.0,122436.0,1.73505,69,2025-10-03 21:10:59.999
2025-10-03 21:11:00,122436.0,122460.0,122435.0,122460.0,1.65035,74,2025-10-03 21:11:59.999
2025-10-03 21:12:00,122460.0,122465.0,122460.0,122464.0,14.91571,87,2025-10-03 21:12:59.999
2025-10-03 21:13:00,122465.0,122465.0,122443.0,122443.0,1.2445,89,2025-10-03 21:13:59.999
2025-10-03 21:14:00,122447.0,122507.0,122447.0,122506.0,2.33687,91,2025-10-03 21:14:59.999
2025-10-03 21:15:00,122507.0,122507.0,122474.0,122480.0,2.06792,108,2025-10-03 21:15:59.999
2025-10-03 21:16:00,122481.0,122485.0,122465.0,122465.0,2.83843,95,2025-10-03 21:16:59.999
2025-10-03 21:17:00,122466.0,122466.0,122428.0,122437.0,1.19226,112,2025-10-03 21:17:59.999
2025-10-03 21:18:00,122437.0,122438.0,122401.0,122401.0,6.18111,141,2025-10-03 21:18:59.999
2025-10-03 21:19:00,122402.0,122402.0,122318.0,122336.0,59.88135,378,2025-10-03 21:19:59.999
2025-10-03 21:20:00,122336.0,122358.0,122336.0,122357.0,2.5736,99,2025-10-03 21:20:59.999
2025-10-03 21:21:00,122358.0,122391.0,122358.0,122377.0,4.86111,143,2025-10-03 21:21:59.999
2025-10-03 21:22:00,122378.0,122385.0,122378.0,122384.0,2.37548,71,2025-10-03 21:22:59.999
2025-10-03 21:23:00,122384.0,122385.0,122346.0,122347.0,0.62483,97,2025-10-03 21:23:59.999
2025-10-03 21:24:00,122347.0,122374.0,122346.0,122374.0,10.46121,116,2025-10-03 21:24:59.999
2025-10-03 21:25:00,122374.0,122383.0,122373.0,122383.0,1.65701,69,2025-10-03 21:25:59.999
2025-10-03 21:26:00,122383.0,122398.0,122378.0,122379.0,3.35389,115,2025-10-03 21:26:59.999
2025-10-03 21:27:00,122379.0,122379.0,122363.0,122363.0,0.52391,65,2025-10-03 21:27:59.999
2025-10-03 21:28:00,122363.0,122364.0,122350.0,122351.0,1.00908,63,2025-10-03 21:28:59.999
2025-10-03 21:29:00,122351.0,122351.0,122346.0,122346.0,1.21852,65,2025-10-03 21:29:59.999
2025-10-03 21:30:00,122346.0,122412.0,122346.0,122369.0,1.30625,226,2025-10-03 21:30:59.999
2025-10-03 21:31:00,122370.0,122370.0,122334.0,122334.0,5.77774,96,2025-10-03 21:31:59.999
2025-10-03 21:32:00,122335.0,122335.0,122295.0,122300.0,1.67993,137,2025-10-03 21:32:59.999
2025-10-03 21:33:00,122300.0,122305.0,122243.0,122244.0,7.75048,193,2025-10-03 21:33:59.999
2025-10-03 21:34:00,122243.0,122284.0,122243.0,122271.0,27.67978,220,2025-10-03 21:34:59.999
2025-10-03 21:35:00,122271.0,122272.0,122231.0,122231.0,10.37257,164,2025-10-03 21:35:59.999
2025-10-03 21:36:00,122231.0,122234.0,122229.0,122230.0,7.95317,100,2025-10-03 21:36:59.999
2025-10-03 21:37:00,122231.0,122231.0,122227.0,122227.0,9.04244,140,2025-10-03 21:37:59.999
2025-10-03 21:38:00,122227.0,122228.0,122169.0,122208.0,12.49967,314,2025-10-03 21:38:59.999
2025-10-03 21:39:00,122207.0,122238.0,122207.0,122238.0,13.73283,216,2025-10-03 21:39:59.999
2025-10-03 21:40:00,122238.0,122238.0,122160.0,122160.0,8.6664,219,2025-10-03 21:40:59.999
2025-10-03 21:41:00,122160.0,122161.0,122116.0,122116.0,11.18338,237,2025-10-03 21:41:59.999
2025-10-03 21:42:00,122116.0,122151.0,122116.0,122149.0,10.41468,209,2025-10-03 21:42:59.999
2025-10-03 21:43:00,122148.0,122222.0,122148.0,122168.0,15.01599,395,2025-10-03 21:43:59.999
2025-10-03 21:44:00,122168.0,122198.0,122153.0,122198.0,11.60472,254,2025-10-03 21:44:59.999
2025-10-03 21:45:00,122198.0,122230.0,122198.0,122229.0,9.86664,227,2025-10-03 21:45:59.999
2025-10-03 21:46:00,122229.0,122230.0,122226.0,122226.0,8.68111,163,2025-10-03 21:46:59.999
2025-10-03 21:47:00,122226.0,122227.0,122206.0,122206.0,9.34178,190,2025-10-03 21:47:59.999
2025-10-03 21:48:00,122206.0,122206.0,122193.0,122193.0,9.6656,152,2025-10-03 21:48:59.999
2025-10-03 21:49:00,122194.0,122194.0,122155.0,122155.0,66.80602,254,2025-10-03 21:49:59.999
2025-10-03 21:50:00,122155.0,122155.0,122093.0,122093.0,9.72893,237,2025-10-03 21:50:59.999
2025-10-03 21:51:00,122093.0,122094.0,122037.0,122037.0,13.06171,269,2025-10-03 21:51:59.999
2025-10-03 21:52:00,122037.0,122196.0,122037.0,122195.0,13.28472,451,2025-10-03 21:52:59.999
2025-10-03 21:53:00,122195.0,122204.0,122195.0,122203.0,9.03307,171,2025-10-03 21:53:59.999
2025-10-03 21:54:00,122203.0,122365.0,122203.0,122365.0,103.63963,532,2025-10-03 21:54:59.999
2025-10-03 21:55:00,122366.0,122376.0,122328.0,122359.0,13.43854,248,2025-10-03 21:55:59.999
2025-10-03 21:56:00,122359.0,122400.0,122359.0,122399.0,14.81188,214,2025-10-03 21:56:59.999
2025-10-03 21:57:00,122399.0,122440.0,122399.0,122419.0,19.24399,313,2025-10-03 21:57:59.999
2025-10-03 21:58:00,122419.0,122420.0,122412.0,122412.0,6.67338,95,2025-10-03 21:58:59.999
2025-10-03 21:59:00,122410.0,122410.0,122344.0,122344.0,5.54453,178,2025-10-03 21:59:59.999
2025-10-03 22:00:00,122345.0,122377.0,122344.0,122370.0,4.59002,110,2025-10-03 22:00:59.999
2025-10-03 22:01:00,122371.0,122400.0,122370.0,122400.0,0.66996,78,2025-10-03 22:01:59.999
2025-10-03 22:02:00,122400.0,122440.0,122399.0,122440.0,19.51926,145,2025-10-03 22:02:59.999
2025-10-03 22:03:00,122440.0,122440.0,122432.0,122435.0,22.9743,96,2025-10-03 22:03:59.999
2025-10-03 22:04:00,122435.0,122440.0,122435.0,122440.0,12.23554,79,2025-10-03 22:04:59.999
2025-10-03 22:05:00,122439.0,122440.0,122400.0,122400.0,3.23043,130,2025-10-03 22:05:59.999
2025-10-03 22:06:00,122401.0,122413.0,122400.0,122412.0,0.80109,85,2025-10-03 22:06:59.999
2025-10-03 22:07:00,122412.0,122440.0,122405.0,122440.0,2.8368,123,2025-10-03 22:07:59.999
2025-10-03 22:08:00,122439.0,122475.0,122439.0,122474.0,1.64221,114,2025-10-03 22:08:59.999
2025-10-03 22:09:00,122475.0,122499.0,122474.0,122498.0,5.09768,123,2025-10-03 22:09:59.999
2025-10-03 22:10:00,122498.0,122504.0,122480.0,122480.0,6.23641,120,2025-10-03 22:10:59.999
2025-10-03 22:11:00,122480.0,122480.0,122470.0,122471.0,2.52732,89,2025-10-03 22:11:59.999
2025-10-03 22:12:00,122471.0,122471.0,122439.0,122450.0,1.43553,116,2025-10-03 22:12:59.999
2025-10-03 22:13:00,122449.0,122468.0,122449.0,122467.0,5.89093,127,2025-10-03 22:13:59.999
2025-10-03 22:14:00,122467.0,122520.0,122467.0,122520.0,4.66039,155,2025-10-03 22:14:59.999
2025-10-03 22:15:00,122520.0,122520.0,122494.0,122498.0,50.25074,209,2025-10-03 22:15:59.999
2025-10-03 22:16:00,122497.0,122498.0,122470.0,122479.0,43.06186,219,2025-10-03 22:16:59.999
2025-10-03 22:17:00,122478.0,122567.0,122478.0,122567.0,15.17872,216,2025-10-03 22:17:59.999
2025-10-03 22:18:00,122567.0,122575.0,122565.0,122566.0,1.35575,69,2025-10-03 22:18:59.999
2025-10-03 22:19:00,122566.0,122566.0,122531.0,122532.0,1.81951,116,2025-10-03 22:19:59.999
2025-10-03 22:20:00,122537.0,122544.0,122533.0,122533.0,1.62565,83,2025-10-03 22:20:59.999
2025-10-03 22:21:00,122533.0,122533.0,122532.0,122532.0,4.30352,53,2025-10-03 22:21:59.999
2025-10-03 22:22:00,122532.0,122533.0,122500.0,122510.0,13.41697,167,2025-10-03 22:22:59.999
2025-10-03 22:23:00,122510.0,122522.0,122509.0,122522.0,7.42961,96,2025-10-03 22:23:59.999
2025-10-03 22:24:00,122522.0,122543.0,122521.0,122524.0,11.02397,160,2025-10-03 22:24:59.999
2025-10-03 22:25:00,122523.0,122526.0,122523.0,122523.0,15.19272,139,2025-10-03 22:25:59.999
2025-10-03 22:26:00,122523.0,122538.0,122523.0,122535.0,5.72335,99,2025-10-03 22:26:59.999
2025-10-03 22:27:00,122535.0,122542.0,122531.0,122541.0,1.51676,83,2025-10-03 22:27:59.999
2025-10-03 22:28:00,122542.0,122542.0,122541.0,122541.0,12.42445,113,2025-10-03 22:28:59.999
2025-10-03 22:29:00,122541.0,122542.0,122541.0,122541.0,7.80593,57,2025-10-03 22:29:59.999
2025-10-03 22:30:00,122542.0,122543.0,122541.0,122542.0,12.16659,94,2025-10-03 22:30:59.999
2025-10-03 22:31:00,122543.0,122568.0,122542.0,122568.0,11.0244,137,2025-10-03 22:31:59.999
2025-10-03 22:32:00,122568.0,122570.0,122567.0,122570.0,8.19759,79,2025-10-03 22:32:59.999
2025-10-03 22:33:00,122570.0,122571.0,122555.0,122555.0,20.87392,157,2025-10-03 22:33:59.999
2025-10-03 22:34:00,122556.0,122569.0,122555.0,122569.0,7.76542,78,2025-10-03 22:34:59.999
2025-10-03 22:35:00,122569.0,122571.0,122562.0,122571.0,20.53882,176,2025-10-03 22:35:59.999
2025-10-03 22:36:00,122571.0,122649.0,122571.0,122633.0,18.12246,257,2025-10-03 22:36:59.999
2025-10-03 22:37:00,122633.0,122666.0,122632.0,122655.0,8.01099,147,2025-10-03 22:37:59.999
2025-10-03 22:38:00,122655.0,122658.0,122655.0,122658.0,7.91543,97,2025-10-03 22:38:59.999
2025-10-03 22:39:00,122658.0,122683.0,122657.0,122683.0,5.4164,133,2025-10-03 22:39:59.999
2025-10-03 22:40:00,122683.0,122710.0,122683.0,122710.0,47.96977,214,2025-10-03 22:40:59.999
2025-10-03 22:41:00,122709.0,122732.0,122709.0,122727.0,6.60706,179,2025-10-03 22:41:59.999
2025-10-03 22:42:00,122726.0,122726.0,122640.0,122665.0,18.81355,280,2025-10-03 22:42:59.999
2025-10-03 22:43:00,122666.0,122694.0,122644.0,122644.0,1.48514,180,2025-10-03 22:43:59.999
2025-10-03 22:44:00,122645.0,122645.0,122631.0,122632.0,1.99433,82,2025-10-03 22:44:59.999
2025-10-03 22:45:00,122631.0,122640.0,122631.0,122635.0,0.51071,69,2025-10-03 22:45:59.999
2025-10-03 22:46:00,122636.0,122636.0,122624.0,122630.0,4.23297,105,2025-10-03 22:46:59.999
2025-10-03 22:47:00,122630.0,122630.0,122613.0,122613.0,1.95345,101,2025-10-03 22:47:59.999
2025-10-03 22:48:00,122613.0,122640.0,122613.0,122640.0,11.15843,136,2025-10-03 22:48:59.999
2025-10-03 22:49:00,122640.0,122645.0,122639.0,122645.0,4.72657,81,2025-10-03 22:49:59.999
