start_timestamp,open,high,low,close,volume,trades_count,end_timestamp,close_lag_1,volume_lag_1,close_lag_5,volume_lag_5,close_lag_10,volume_lag_10,log_return,volatility_20,ob_high,ob_low,fvg_bull,fvg_bear,liq_sweep_bull,liq_sweep_bear,bos_bull,bos_bear
2025-10-03 19:12:00,122634.0,122648.0,122534.0,122535.0,6.37925,288,2025-10-03 19:12:59.999,122635.0,9.88466,122512.0,4.18723,122493.0,21.7199,-0.0008157605379577452,0.00041364283148007585,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:13:00,122534.0,122535.0,122498.0,122509.0,8.70535,164,2025-10-03 19:13:59.999,122535.0,6.37925,122496.0,5.66774,122480.0,7.03222,-0.000212206788148802,0.0004122425467388299,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:14:00,122510.0,122521.0,122495.0,122506.0,93.26843,276,2025-10-03 19:14:59.999,122509.0,8.70535,122557.0,5.2544,122427.0,10.32207,-2.448829663610398e-05,0.0004104015610248557,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:15:00,122508.0,122628.0,122508.0,122627.0,8.32225,317,2025-10-03 19:15:59.999,122506.0,93.26843,122619.0,7.96836,122432.0,7.48971,0.000987219263234434,0.0004642437780916476,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:16:00,122628.0,122764.0,122601.0,122601.0,17.69844,587,2025-10-03 19:16:59.999,122627.0,8.32225,122635.0,9.88466,122456.0,5.88823,-0.00021204756469421523,0.00046600715250531984,False,False,0.0,0.0,False,False,True,False
2025-10-03 19:17:00,122601.0,122746.0,122601.0,122727.0,39.75031,415,2025-10-03 19:17:59.999,122601.0,17.69844,122535.0,6.37925,122512.0,4.18723,0.001027196333715668,0.000499502173715908,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:18:00,122725.0,122768.0,122714.0,122764.0,13.01987,292,2025-10-03 19:18:59.999,122727.0,39.75031,122509.0,8.70535,122496.0,5.66774,0.00030143671482993757,0.0004977434386749943,False,False,0.0,0.0,False,False,True,False
2025-10-03 19:19:00,122765.0,122765.0,122720.0,122725.0,12.15805,285,2025-10-03 19:19:59.999,122764.0,13.01987,122506.0,93.26843,122557.0,5.2544,-0.0003177331801270138,0.0004749893257207329,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:20:00,122725.0,122750.0,122681.0,122682.0,24.49649,351,2025-10-03 19:20:59.999,122725.0,12.15805,122627.0,8.32225,122619.0,7.96836,-0.0003504382551440223,0.0004756760316602238,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:21:00,122682.0,122714.0,122670.0,122685.0,18.59871,341,2025-10-03 19:21:59.999,122682.0,24.49649,122601.0,17.69844,122635.0,9.88466,2.4453166074871016e-05,0.00047299969375252086,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:22:00,122685.0,122727.0,122664.0,122701.0,9.50163,276,2025-10-03 19:22:59.999,122685.0,18.59871,122727.0,39.75031,122535.0,6.37925,0.0001304067878581669,0.00045650541347565953,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:23:00,122700.0,122700.0,122628.0,122629.0,8.31511,255,2025-10-03 19:23:59.999,122701.0,9.50163,122764.0,13.01987,122509.0,8.70535,-0.0005869645136522826,0.0004791894530363667,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:24:00,122630.0,122633.0,122599.0,122630.0,3.34364,216,2025-10-03 19:24:59.999,122629.0,8.31511,122725.0,12.15805,122506.0,93.26843,8.154644681710744e-06,0.0004652236683663244,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:25:00,122630.0,122698.0,122629.0,122683.0,8.35663,289,2025-10-03 19:25:59.999,122630.0,3.34364,122682.0,24.49649,122627.0,8.32225,0.00043210103683561995,0.0004715481118064508,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:26:00,122683.0,122744.0,122682.0,122734.0,7.05399,194,2025-10-03 19:26:59.999,122683.0,8.35663,122685.0,18.59871,122601.0,17.69844,0.00041561913587191267,0.0004763748368040633,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:27:00,122735.0,122757.0,122734.0,122754.0,9.54337,183,2025-10-03 19:27:59.999,122734.0,7.05399,122701.0,9.50163,122727.0,39.75031,0.0001629407551021462,0.0004696942121124458,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:28:00,122754.0,122856.0,122754.0,122829.0,53.06558,541,2025-10-03 19:28:59.999,122754.0,9.54337,122629.0,8.31511,122764.0,13.01987,0.0006107914825672749,0.00047979486380547297,False,False,0.0,0.0,False,False,True,False
2025-10-03 19:29:00,122829.0,122885.0,122829.0,122839.0,52.51737,431,2025-10-03 19:29:59.999,122829.0,53.06558,122630.0,3.34364,122725.0,12.15805,8.141068438325919e-05,0.0004722295141180509,False,False,0.0,0.0,False,False,True,False
2025-10-03 19:30:00,122839.0,122923.0,122839.0,122902.0,20.92211,310,2025-10-03 19:30:59.999,122839.0,52.51737,122683.0,8.35663,122682.0,24.49649,0.0005127349638864153,0.0004725358631274493,False,False,0.0,0.0,False,False,True,False
2025-10-03 19:31:00,122903.0,122984.0,122902.0,122973.0,25.36097,454,2025-10-03 19:31:59.999,122902.0,20.92211,122734.0,7.05399,122685.0,18.59871,0.0005775292483858618,0.0004837341927658359,False,False,0.0,0.0,False,False,True,False
2025-10-03 19:32:00,122972.0,123021.0,122893.0,122909.0,36.36696,706,2025-10-03 19:32:59.999,122973.0,25.36097,122754.0,9.54337,122701.0,9.50163,-0.0005205749216724006,0.00045687193409229323,True,False,0.0,0.0,False,False,True,False
2025-10-03 19:33:00,122909.0,122947.0,122908.0,122937.0,17.36333,249,2025-10-03 19:33:59.999,122909.0,36.36696,122829.0,53.06558,122629.0,8.31511,0.00022778487444228984,0.00044891639499260573,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:34:00,122937.0,122972.0,122927.0,122933.0,11.26075,274,2025-10-03 19:34:59.999,122937.0,17.36333,122839.0,52.51737,122630.0,3.34364,-3.253751983046269e-05,0.0004491076316214034,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:35:00,122932.0,122945.0,122905.0,122914.0,3.78378,226,2025-10-03 19:35:59.999,122933.0,11.26075,122902.0,20.92211,122683.0,8.35663,-0.00015456767857919336,0.0004112653065042492,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:36:00,122915.0,122981.0,122914.0,122981.0,9.87966,274,2025-10-03 19:36:59.999,122914.0,3.78378,122973.0,25.36097,122734.0,7.05399,0.0005449480604167362,0.0004142230148847188,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:37:00,122981.0,122981.0,122919.0,122928.0,6.86054,252,2025-10-03 19:37:59.999,122981.0,9.87966,122909.0,36.36696,122754.0,9.54337,-0.00043105377046507215,0.00037945024351433194,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:38:00,122929.0,122929.0,122785.0,122810.0,41.61087,679,2025-10-03 19:38:59.999,122928.0,6.86054,122937.0,17.36333,122829.0,53.06558,-0.0009603725029863856,0.00044093191437926136,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:39:00,122811.0,122811.0,122707.0,122707.0,24.48074,509,2025-10-03 19:39:59.999,122810.0,41.61087,122933.0,11.26075,122839.0,52.51737,-0.0008390458179486173,0.0004758915921647018,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:40:00,122707.0,122746.0,122707.0,122745.0,23.39656,247,2025-10-03 19:40:59.999,122707.0,24.48074,122914.0,3.78378,122902.0,20.92211,0.0003096328431105696,0.00047372799816094746,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:41:00,122745.0,122887.0,122745.0,122878.0,19.76047,467,2025-10-03 19:41:59.999,122745.0,23.39656,122981.0,9.87966,122973.0,25.36097,0.0010829605777843367,0.0005294379867167922,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:42:00,122878.0,122889.0,122778.0,122830.0,19.88924,379,2025-10-03 19:42:59.999,122878.0,19.76047,122928.0,6.86054,122909.0,36.36696,-0.0003907076742361776,0.0005394816953832529,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:43:00,122830.0,122832.0,122797.0,122814.0,16.98735,210,2025-10-03 19:43:59.999,122830.0,19.88924,122810.0,41.61087,122937.0,17.36333,-0.00013026982155170023,0.0005203134244761219,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:44:00,122814.0,122815.0,122785.0,122798.0,1.29874,135,2025-10-03 19:44:59.999,122814.0,16.98735,122707.0,24.48074,122933.0,11.26075,-0.00013028679398914295,0.0005221723215058834,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:45:00,122800.0,122837.0,122780.0,122780.0,3.24432,224,2025-10-03 19:45:59.999,122798.0,1.29874,122745.0,23.39656,122914.0,3.78378,-0.0001465929361117852,0.0005169685899126342,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:46:00,122780.0,122780.0,122613.0,122643.0,32.16006,652,2025-10-03 19:46:59.999,122780.0,3.24432,122878.0,19.76047,122981.0,9.87966,-0.0011164398954471447,0.0005691775094694106,False,False,0.0,0.0,False,False,False,True
2025-10-03 19:47:00,122642.0,122709.0,122620.0,122687.0,21.95364,392,2025-10-03 19:47:59.999,122643.0,32.16006,122830.0,19.88924,122928.0,6.86054,0.000358700529668431,0.000574457080385295,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:48:00,122690.0,122742.0,122690.0,122712.0,12.2205,234,2025-10-03 19:48:59.999,122687.0,21.95364,122814.0,16.98735,122810.0,41.61087,0.0002037498122362186,0.0005576246013526233,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:49:00,122712.0,122716.0,122690.0,122716.0,5.63745,147,2025-10-03 19:49:59.999,122712.0,12.2205,122798.0,1.29874,122707.0,24.48074,3.259611780518888e-05,0.0005571365877957428,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:50:00,122716.0,122716.0,122635.0,122704.0,6.70741,230,2025-10-03 19:50:59.999,122716.0,5.63745,122780.0,3.24432,122745.0,23.39656,-9.77915411096514e-05,0.000541172605351733,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:51:00,122703.0,122720.0,122681.0,122703.0,21.64456,265,2025-10-03 19:51:59.999,122704.0,6.70741,122643.0,32.16006,122878.0,19.76047,-8.149726780479463e-06,0.0005190797568216065,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:52:00,122705.0,122755.0,122693.0,122727.0,16.30394,313,2025-10-03 19:52:59.999,122703.0,21.64456,122687.0,21.95364,122830.0,19.88924,0.00019557511369018712,0.0005139348191686238,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:53:00,122726.0,122792.0,122726.0,122738.0,12.11616,307,2025-10-03 19:53:59.999,122727.0,16.30394,122712.0,12.2205,122814.0,16.98735,8.96258122940058e-05,0.000510581199467857,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:54:00,122739.0,122766.0,122737.0,122737.0,6.21581,164,2025-10-03 19:54:59.999,122738.0,12.11616,122716.0,5.63745,122798.0,1.29874,-8.147469192396612e-06,0.000510732150662048,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:55:00,122736.0,122739.0,122708.0,122722.0,19.43849,286,2025-10-03 19:55:59.999,122737.0,6.21581,122704.0,6.70741,122780.0,3.24432,-0.0001222200043076335,0.0005105340352636494,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:56:00,122723.0,122739.0,122676.0,122676.0,10.36366,229,2025-10-03 19:56:59.999,122722.0,19.43849,122703.0,21.64456,122643.0,32.16006,-0.00037490118532972685,0.0004925621719660652,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:57:00,122677.0,122721.0,122628.0,122628.0,16.96954,387,2025-10-03 19:57:59.999,122676.0,10.36366,122727.0,16.30394,122687.0,21.95364,-0.0003913511448049671,0.0004913386994271028,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:58:00,122633.0,122738.0,122633.0,122691.0,8.38883,241,2025-10-03 19:58:59.999,122628.0,16.96954,122738.0,12.11616,122712.0,12.2205,0.0005136169753257977,0.0004690345789977804,False,False,0.0,0.0,False,False,False,False
2025-10-03 19:59:00,122692.0,122711.0,122633.0,122694.0,8.46979,349,2025-10-03 19:59:59.999,122691.0,8.38883,122737.0,6.21581,122716.0,5.63745,2.4451372334500315e-05,0.000430599662295173,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:00:00,122695.0,122732.0,122590.0,122619.0,8.37646,353,2025-10-03 20:00:59.999,122694.0,8.46979,122722.0,19.43849,122704.0,6.70741,-0.0006114637409089181,0.00044418706630084494,False,False,0.0,0.0,False,False,False,True
2025-10-03 20:01:00,122618.0,122618.0,122416.0,122416.0,27.64427,551,2025-10-03 20:01:59.999,122619.0,8.37646,122676.0,10.36366,122703.0,21.64456,-0.001656906535327446,0.0004954814808212253,False,False,0.0,0.0,False,False,False,True
2025-10-03 20:02:00,122416.0,122417.0,122310.0,122369.0,83.38613,764,2025-10-03 20:02:59.999,122416.0,27.64427,122628.0,16.96954,122727.0,16.30394,-0.00038401046287610393,0.0004953397635772732,False,False,0.0,0.0,False,False,False,True
2025-10-03 20:03:00,122369.0,122414.0,122351.0,122377.0,75.10465,375,2025-10-03 20:03:59.999,122369.0,83.38613,122691.0,8.38883,122738.0,12.11616,6.537389786013585e-05,0.00049846206096458,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:04:00,122378.0,122455.0,122378.0,122395.0,4.18151,307,2025-10-03 20:04:59.999,122377.0,75.10465,122694.0,8.46979,122737.0,6.21581,0.00014707564617231242,0.0005036969657309233,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:05:00,122395.0,122395.0,122260.0,122345.0,23.34953,518,2025-10-03 20:05:59.999,122395.0,4.18151,122619.0,8.37646,122722.0,19.43849,-0.0004085968840045227,0.0005066092374849204,False,False,0.0,0.0,False,False,False,True
2025-10-03 20:06:00,122344.0,122419.0,122344.0,122415.0,8.29287,275,2025-10-03 20:06:59.999,122345.0,23.34953,122416.0,27.64427,122676.0,10.36366,0.0005719889026680162,0.00048198375937326426,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:07:00,122416.0,122520.0,122415.0,122490.0,8.05536,302,2025-10-03 20:07:59.999,122415.0,8.29287,122369.0,83.38613,122628.0,16.96954,0.0006124824102782462,0.0004975905234656623,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:08:00,122490.0,122490.0,122297.0,122297.0,16.35138,347,2025-10-03 20:08:59.999,122490.0,8.05536,122377.0,75.10465,122691.0,8.38883,-0.0015768814519733223,0.0005940357547841839,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:09:00,122297.0,122307.0,122201.0,122201.0,20.80328,322,2025-10-03 20:09:59.999,122297.0,16.35138,122395.0,4.18151,122694.0,8.46979,-0.0007852825375533206,0.0006074010041789507,False,False,0.0,0.0,False,False,False,True
2025-10-03 20:10:00,122201.0,122202.0,122101.0,122101.0,44.07829,396,2025-10-03 20:10:59.999,122201.0,20.80328,122345.0,23.34953,122619.0,8.37646,-0.0008186589187564415,0.0006215972078783041,False,False,0.0,0.0,False,False,False,True
2025-10-03 20:11:00,122101.0,122174.0,122070.0,122149.0,29.66075,435,2025-10-03 20:11:59.999,122101.0,44.07829,122415.0,8.29287,122416.0,27.64427,0.0003930399231763525,0.0006359943006372054,False,False,0.0,0.0,False,False,False,True
2025-10-03 20:12:00,122149.0,122157.0,122140.0,122140.0,6.55488,127,2025-10-03 20:12:59.999,122149.0,29.66075,122490.0,8.05536,122369.0,83.38613,-7.368321949878642e-05,0.0006294105984929371,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:13:00,122141.0,122144.0,122063.0,122082.0,36.52239,350,2025-10-03 20:13:59.999,122140.0,6.55488,122297.0,16.35138,122377.0,75.10465,-0.0004749776931677926,0.0006265163603451323,False,True,0.0,0.0,False,False,False,True
2025-10-03 20:14:00,122081.0,122144.0,122081.0,122139.0,5.69786,181,2025-10-03 20:14:59.999,122082.0,36.52239,122201.0,20.80328,122395.0,4.18151,0.0004667903336321734,0.0006455924422459545,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:15:00,122140.0,122174.0,122138.0,122174.0,16.70476,211,2025-10-03 20:15:59.999,122139.0,5.69786,122101.0,44.07829,122345.0,23.34953,0.00028651770670758614,0.000656042197769472,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:16:00,122174.0,122309.0,122148.0,122309.0,80.44339,508,2025-10-03 20:16:59.999,122174.0,16.70476,122149.0,29.66075,122415.0,8.29287,0.0011043713773219172,0.0007185196403011389,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:17:00,122309.0,122333.0,122259.0,122259.0,64.01825,389,2025-10-03 20:17:59.999,122309.0,80.44339,122140.0,6.55488,122490.0,8.05536,-0.0004088842423915712,0.0007188404819998683,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:18:00,122260.0,122260.0,122219.0,122223.0,4.5066,127,2025-10-03 20:18:59.999,122259.0,64.01825,122082.0,36.52239,122297.0,16.35138,-0.0002945002107328045,0.0007020511018855579,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:19:00,122223.0,122248.0,122218.0,122245.0,25.91969,187,2025-10-03 20:19:59.999,122223.0,4.5066,122139.0,5.69786,122201.0,20.80328,0.00017998265670265677,0.0007054176018688671,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:20:00,122244.0,122330.0,122211.0,122287.0,15.59819,283,2025-10-03 20:20:59.999,122245.0,25.91969,122174.0,16.70476,122101.0,44.07829,0.0003435133267876035,0.0007072294424028058,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:21:00,122287.0,122288.0,122238.0,122243.0,24.73381,193,2025-10-03 20:21:59.999,122287.0,15.59819,122309.0,80.44339,122149.0,29.66075,-0.0003598740479684378,0.0006136606730291779,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:22:00,122243.0,122245.0,122227.0,122230.0,18.36238,142,2025-10-03 20:22:59.999,122243.0,24.73381,122259.0,64.01825,122140.0,6.55488,-0.00010635121270853746,0.0006093252423516378,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:23:00,122230.0,122256.0,122229.0,122240.0,2.61211,134,2025-10-03 20:23:59.999,122230.0,18.36238,122223.0,4.5066,122082.0,36.52239,8.180962903903842e-05,0.0006095097832029295,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:24:00,122240.0,122240.0,122227.0,122239.0,2.22055,93,2025-10-03 20:24:59.999,122240.0,2.61211,122245.0,25.91969,122139.0,5.69786,-8.180661733758267e-06,0.0006077733842600625,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:25:00,122236.0,122237.0,122227.0,122236.0,3.86303,83,2025-10-03 20:25:59.999,122239.0,2.22055,122287.0,15.59819,122174.0,16.70476,-2.454238674835301e-05,0.0006023479765086296,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:26:00,122237.0,122237.0,122205.0,122206.0,7.20988,130,2025-10-03 20:26:59.999,122236.0,3.86303,122243.0,24.73381,122309.0,80.44339,-0.00024545700125697757,0.0005858167910775783,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:27:00,122205.0,122206.0,122131.0,122131.0,24.78567,266,2025-10-03 20:27:59.999,122206.0,7.20988,122230.0,18.36238,122259.0,64.01825,-0.0006139062225983498,0.0005729622237852458,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:28:00,122132.0,122165.0,122132.0,122155.0,1.69577,129,2025-10-03 20:28:59.999,122131.0,24.78567,122240.0,2.61211,122223.0,4.5066,0.00019649099888841711,0.0004675103077989364,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:29:00,122155.0,122190.0,122155.0,122190.0,2.50473,137,2025-10-03 20:29:59.999,122155.0,1.69577,122239.0,2.22055,122245.0,25.91969,0.0002864801836695831,0.00044040865247616955,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:30:00,122190.0,122299.0,122190.0,122298.0,3.17163,256,2025-10-03 20:30:59.999,122190.0,2.50473,122236.0,3.86303,122287.0,15.59819,0.0008834790012172625,0.0004392593933997937,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:31:00,122299.0,122370.0,122294.0,122354.0,24.99609,301,2025-10-03 20:31:59.999,122298.0,3.17163,122206.0,7.20988,122243.0,24.73381,0.00045779311820877357,0.00044191407878231364,False,False,0.0,0.0,False,False,True,False
2025-10-03 20:32:00,122354.0,122393.0,122345.0,122345.0,11.44054,222,2025-10-03 20:32:59.999,122354.0,24.99609,122131.0,24.78567,122230.0,18.36238,-7.355976120918702e-05,0.0004419117634001898,False,False,0.0,0.0,False,False,True,False
2025-10-03 20:33:00,122346.0,122376.0,122311.0,122311.0,15.11294,250,2025-10-03 20:33:59.999,122345.0,11.44054,122155.0,1.69577,122240.0,2.61211,-0.0002779412744333354,0.00043085579433569635,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:34:00,122312.0,122347.0,122310.0,122325.0,13.63495,228,2025-10-03 20:34:59.999,122311.0,15.11294,122190.0,2.50473,122239.0,2.22055,0.00011445576297263769,0.0004219083287857162,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:35:00,122325.0,122380.0,122319.0,122375.0,23.24568,251,2025-10-03 20:35:59.999,122325.0,13.63495,122298.0,3.17163,122236.0,3.86303,0.0004086636754871823,0.00042597917105931666,False,False,0.0,0.0,False,False,False,False
2025-10-03 20:36:00,122375.0,122404.0,122374.0,122401.0,20.60222,239,2025-10-03 20:36:59.999,122375.0,23.24568,122354.0,24.99609,122206.0,7.20988,0.00021243912881812495,0.0003539285944397198,False,False,0.0,0.0,False,False,True,False
2025-10-03 20:37:00,122402.0,122418.0,122401.0,122418.0,6.29209,103,2025-10-03 20:37:59.999,122401.0,20.60222,122345.0,11.44054,122131.0,24.78567,0.00013887811017383928,0.00033841389724286673,False,False,0.0,0.0,False,False,True,False
2025-10-03 20:38:00,122418.0,122475.0,122418.0,122473.0,10.40202,181,2025-10-03 20:38:59.999,122418.0,6.29209,122311.0,15.11294,122155.0,1.69577,0.00044917943840103294,0.0003376918676221307,False,False,0.0,0.0,False,False,True,False
2025-10-03 20:39:00,122472.0,122492.0,122472.0,122475.0,35.93812,229,2025-10-03 20:39:59.999,122473.0,10.40202,122325.0,13.63495,122190.0,2.50473,1.6329996570974935e-05,0.0003376898265938509,False,False,0.0,0.0,False,False,True,False
2025-10-03 20:40:00,122475.0,122495.0,122421.0,122495.0,5.80756,223,2025-10-03 20:40:59.999,122475.0,35.93812,122375.0,23.24568,122298.0,3.17163,0.0001632853006035398,0.0003330534962451937,False,False,0.0,0.0,False,False,True,False
2025-10-03 20:41:00,122495.0,122580.0,122495.0,122580.0,117.57939,298,2025-10-03 20:41:59.999,122495.0,5.80756,122401.0,20.60222,122354.0,24.99609,0.0006936652323436299,0.0003421823799755618,False,False,0.0,0.0,False,False,True,False
2025-10-03 20:42:00,122580.0,122664.0,122579.0,122647.0,26.73466,395,2025-10-03 20:42:59.999,122580.0,117.57939,122418.0,6.29209,122345.0,11.44054,0.0005464325026780406,0.0003487531425392761,False,False,0.0,0.0,False,False,True,False
2025-10-03 20:43:00,122647.0,122665.0,122632.0,122664.0,16.8952,193,2025-10-03 20:43:59.999,122647.0,26.73466,122473.0,10.40202,122311.0,15.11294,0.00013859957382437072,0.0003482256237782064,False,False,0.0,0.0,False,False,True,False
2025-10-03 20:44:00,122665.0,122738.0,122664.0,122738.0,16.45148,259,2025-10-03 20:44:59.999,122664.0,16.8952,122475.0,35.93812,122325.0,13.63495,0.0006030920876189648,0.00035815849713732834,False,False,0.0,0.0,False,False,True,False
2025-10-03 20:45:00,122738.0,122785.0,122721.0,122765.0,49.20101,419,2025-10-03 20:45:59.999,122738.0,16.45148,122495.0,5.80756,122375.0,23.24568,0.0002199565798288796,0.0003541079867534015,True,False,0.0,0.0,False,False,True,False
